MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"2","청주","성인","일반","50","관리자","참가","20241202","F","156.9","56.7","35.3","82.7","89","154","25.8","27.4",,,"19.3",,,,,,"23.0","23",,,"141",,,,,,"48.3",,,,,,,,"145","28.7",,,"0.360",,,,,,,
"13","동구(광주)","어르신","일반","81","관리자","참가","20241202","M","161.1","57.6","25.2","80.2","42","96","25.1","24.2",,,"-5.6",,,,,,"22.2",,,,,"15",,"122","7.46","27.43","43.6",,,,,,,,,,,,,,,,,,,"25.1"
"2","동구(부산)","유아기","출장","74","관리자","참가","20241202","M","120.6","25.3",,,,,"10.5","8.5","10",,"9",,,,,,"17.4",,"100",,"124",,,,,,"41.5",,,,,,,,,,,,,,,,,"8.4","21.84",
"3","무안","성인","일반","19","관리자","3등급","20241202","M","171.8","64","17.1","75","93","142","39.6","46.6",,,"9.8",,,,,,"21.7","43",,,,,,,,,"72.8",,,,,,,,"129","46.0",,,"0.373","0.609",,,,,,
"7","중구(서울)","성인","일반","59","관리자","2등급","20241202","F","164.5","73.9","37.9","91.5","97","159","27.8","31",,,"24.4",,,,,,"27.3","16","17","14.5",,,,,,,"41.9",,"28.3",,,,,,,,,,,"0.405",,,,,,
"5","중구(서울)","성인","일반","24","관리자","2등급","20241202","F","165.4","51.5","21","70.5","52","104","24.9","24.3",,,"19.7",,,,,,"18.8","39","28","13.7",,,,,,,"48.3",,"36.6",,,,,,,,,,,"0.47",,,,,,
"2","중구(서울)","성인","일반","21","관리자","3등급","20241202","F","158.6","57","32.9","74","75","108","27.7","20.7",,,"26.9",,,,,,"22.7","41","20","11.9",,,,,,,"48.6",,"33.3",,,,,,,,,,,"0.461",,,,,,
"2","제주","성인","일반","43","관리자","1등급","20241202","F","160.2","58.2","25.6","74.3","88","140","26.7","28.7",,,"19.4",,,,,,"22.7","34","31","13","168",,,,,,"49.3",,"35.6",,,,,,,,,,,,,,,,,
"2","남구(울산)","어르신","일반","69","관리자","참가","20241202","M","164.6","56.9","26.1","75.7","64","117","30.6","31.1",,,"-19.7",,,,,,"21.0",,,,,"24",,"91","4.97","18.84","54.7",,,,,,,,,,,,,,,,,,,"31.1"
"1","서구(대전)","성인","일반","22","관리자","참가","20241202","M","183.8","69.7","13.9",,"74","115","41.9","45.7",,,"0.6",,,,,,"20.6","42",,,"249",,,,,,"65.6",,,"88","123","144","158","48.3",,,,,"0.333",,,,,,,
"1","성동","성인","일반","20","관리자","3등급","20241202","F","156.5","49.7","22.2",,"68","108","21.8","27.5",,,"17.2",,,,,,"20.3","32",,,"135",,,,,,"55.3",,,,,,,,"108","40.4",,,"0.418",,,,,,,
"1","동구(부산)","유아기","출장","65","관리자","3등급","20241202","M","119.2","21.7",,,,,"12","12","13",,"8",,,,,,"15.3",,"100",,"109",,,,,,"55.3",,,,,,,,,,,,,,,,,"8.6","21.73",
"5","미추홀","성인","일반","38","관리자","2등급","20241202","M","182.3","87.6","20","90.5","98","141","57.1","54.8",,,"14.4",,,,,,"26.4","44",,"11","237",,,,,,"65.2",,,,,,,,"109","39.8",,,,,,,,,,
"1","동구(부산)","유아기","출장","71","관리자","3등급","20241202","M","114.3","18.8",,,,,"5","8","16",,"15.5",,,,,,"14.4",,"100",,"109",,,,,,"42.6",,,,,,,,,,,,,,,,,"8.3","23.13",
"2","미추홀","성인","일반","19","관리자","참가","20241202","M","187.8","93.4","28.7","110","92","138","48.1","57.2",,,"4.4",,,,,,"26.5","46",,,"222",,,,,,"61.2",,,,,,,,"151","37.5",,,"0.320",,,,,,,
"3","마포","성인","일반","59","관리자","3등급","20241202","M","170.4","70","22.5","85","104","157","44.6","50.4",,,"7.8",,,,,,"24.1","39",,,"197",,,,,,"72.0",,,,,,,,"125","35.3",,,"0.291",,,,,,,
"1","동구(부산)","유아기","출장","63","관리자","참가","20241202","M","103.3","16.1",,,,,"4","5","2",,"6.5",,,,,,"15.1",,"22",,"94",,,,,,"31.1",,,,,,,,,,,,,,,,,"11.1","39.03",
"1","남구(울산)","성인","일반","60","관리자","2등급","20241202","M","169.7","68.5","29.2","88.8","92","142","41.8","38.3",,,"19.3",,,,,,"23.8","40",,"12.83",,,,,,,"61.0",,,,,,,,"122","35.8",,,,"0.507",,,,,,
"1","동작","어르신","일반","66","관리자","3등급","20241202","M","176.8","86.1","21.3","99","67","129","31","39.2",,,"2.9",,,,,,"27.5",,,,,"21",,"113","5.45","23.65","45.5",,,,,,,,,,,,,,,,,,,"39.2"
"1","고양","어르신","출장","71","관리자","3등급","20241202","F","151.7","60.7","35.7",,"76","139","22","24.9",,,"20.1",,,,,,"26.4",,,,,"27",,"94","5.82","26.03","41.0",,,,,,,,,,,,,,,,,,,"24.9"
"1","동구(부산)","유아기","출장","70","관리자","참가","20241202","M","113.5","20.6",,,,,"6","9","15",,"7",,,,,,"16.0",,"19",,"117",,,,,,"43.7",,,,,,,,,,,,,,,,,"7.8","20.13",
"7","계룡","어르신","일반","74","관리자","3등급","20241202","M","165.6","72.8","34.0",,"68","152","35.3","35.6",,,"0",,,,,,"26.5",,,,,"22",,"107","4.97","23.47","48.9",,,,,,,,,,,,,,,,,,,"35.6"
"5","동구(광주)","성인","일반","20","관리자","참가","20241202","F","164.1","60.9","36.2","75","56","108","20.1","22.1",,,"-20",,,,,,"22.6","31","20",,"164",,,,,,"36.3",,"32.8",,,,,,,,,,"0.357",,,,,,,
"1","정읍","성인","일반","54","관리자","참가","20241202","M","174","85.9","38.3",,"95","145","42.5","38",,,"6.5",,,,,,"28.4","22","8","12.87","174",,,,,,"49.5",,"29.9",,,,,,,,,,,,,,,,,
"2","KSPO대구","성인","일반","30","관리자","1등급","20241202","M","165.2","61.1","14.4","75","92","146","41.3","45.5",,,"17.5",,,,,,"22.4","64","50","9.9","232",,,,,,"74.5",,"45.5",,,,,,,,,,,,,,,,,
"1","계룡","어르신","일반","74","관리자","3등급","20241202","M","173.6","83","27.3",,"67","154","40.4","40",,,"1.1",,,,,,"27.5",,,,,"20",,"114","5.19","25.22","48.7",,,,,,,,,,,,,,,,,,,"40.4"
"1","성동","성인","일반","19","관리자","참가","20241202","M","172.9","65.5","17.2",,"76","129","38.4","38.6",,,"0.8",,,,,,"21.9","49","32","10.60","236",,,,,,"58.9",,"41.3",,,,,,,,,,,,,,,,,
"7","청주","성인","일반","22","관리자","3등급","20241202","M","179.9","77","19.8","87.2","71","134","56.9","52.9",,,"8.9",,,,,,"23.8","47","42","10.6","215",,,,,,"73.9",,"41.6",,,,,,,,,,,,,,,,,
"2","KSPO송파별관(어르신)","어르신","일반","74","관리자","참가","20241202","M","166.3","72.7","27",,"79","152","38.5","39.7",,,"-2.6",,,,,,"26.3",,,,,"28",,"122","5.28","20.12","54.6",,,,,,,,,,,,,,,,,,,"39.7"
"1","동작","성인","일반","19","관리자","참가","20241202","M","178.5","74.7","17.5","76","69","127","40.6","40",,,"4.3",,,,,,"23.4","39",,,"243",,,,,,"54.4",,,"81","123","137","170","46.9",,,,,"0.287",,,,,,,
"1","동작","성인","일반","19","관리자","참가","20241202","M","183","95.8","23.5","98","91","154","38.4","40.1",,,"8.9",,,,,,"28.6","32",,,"175",,,,,,"41.9",,,,,,,,"126","40.2",,,"0.357",,,,,,,
"3","중구(서울)","어르신","일반","76","관리자","3등급","20241202","F","153.4","67.4","43.5","99.5","68","132","15.7","19.6",,,"14.8",,,,,,"28.6",,,,,"16",,"87","7.4","28.3","29.1",,,,,,,,,,,,,,,,,,,"19.6"
"2","KSPO송파별관(어르신)","어르신","일반","68","관리자","참가","20241202","M","171.1","70.4","27.3",,"72","124","30","29",,,"15.7",,,,,,"24.0",,,,,"30",,"128","5.42","22.67","42.6",,,,,,,,,,,,,,,,,,,"30.0"
"3","의정부","성인","일반","19","관리자","참가","20241202","M","170","84.9","23.1","94.9","96","158","59.3","62",,,"16.1",,,,,,"29.4","58","35",,,,,,,,"73.0",,"39.3",,,,,,,,,,"0.301","0.644",,,,,,
"1","광주","성인","일반","24","관리자","참가","20241202","M","174","73.4","21",,"67","112","36.1","35.1",,,"7.1",,,,,,"24.2","42","34","11.17","208",,,,,,"49.2",,"40.2",,,,,,,,,,,,,,,,,
"1","광주","성인","일반","64","관리자","참가","20241202","M","161.3","66.4","28",,"88","141","35.7","39.7",,,"14.6",,,,,,"25.5","6",,"15.24","136",,,,,,"59.8",,,,,,,,"90","39.3",,,,,,,,,,
"3","포항","성인","일반","52","관리자","3등급","20241202","F","169.3","59.8","30",,"75","136","32.8","32.5",,,"13.8",,,,,,"20.9","32",,,,,,,,,"54.8",,,"83","105","124",,"35.8",,,,,"0.313","0.465",,,,,,
"1","KSPO송파","성인","일반","60","관리자","3등급","20241202","M","168.8","56.5","16.3","75","78","133","26","27.8",,,"11.8",,,,,,"19.8","28",,,"156",,,,,,"49.2",,,"80","109","127","153","41.1",,,,,"0.362",,,,,,,
"1","동구(인천)","어르신","일반","65","관리자","참가","20241202","M","171.1","67.2","22.7",,"80","159","35","43.1",,,"2.7",,,,,,"23.0",,,,,"19",,"76","7.29","28.34","64.1",,,,,,,,,,,,,,,,,,,"43.1"
"1","보은","성인","일반","31","관리자","3등급","20241202","M","177.8","85.4","15.6",,"99","137","49.1","51.5",,,"20.7",,,,,,"27.0","50",,,"242",,,,,,"60.3",,,"109","121","136","163","39.6",,,,,"0.334",,,,,,,
"1","정읍","성인","일반","62","관리자","참가","20241202","M","160.6","70.1","25.8",,"80","145","40","44.7",,,"5.4",,,,,,"27.2","40","18",,,,,,,,"63.8",,"34.2",,,,,,,,,,"0.364","0.487",,,,,,
"4","사천","성인","일반","46","관리자","1등급","20241202","M","169.3","75.3","20.6","85.4","94","158","46.9","46.1",,,"15.2",,,,,,"26.3","47","41",,"212",,,,,,"62.3",,"39.9",,,,,,,,,,"0.315",,,,,,,
"8","사천","성인","일반","27","관리자","2등급","20241202","M","172.5","76.6","27.1","95.5","85","140","48.1","43.4",,,"12.2",,,,,,"25.7","58",,,,,,,,,"62.8",,,,,,,,"94","46.4",,,"0.299","0.539",,,,,,
"3","순천","성인","일반","22","관리자","3등급","20241202","F","163.3","55.1","31.9","75.8","80","106","19.9","22.2",,,"12.8",,,,,,"20.7","27",,,"106",,,,,,"40.3",,,,,,,,"132","36.4",,,"0.386",,,,,,,
"1","영동","성인","일반","21","관리자","3등급","20241202","M","178.3","93.1","23.2",,"76","140","48.7","57.9",,,"10.8",,,,,,"29.3","54",,,"219",,,,,,"62.2",,,,,,,,"99","43.9",,,"0.321",,,,,,,
"1","고양","어르신","출장","74","관리자","3등급","20241202","F","149","52.6","29.6",,"78","145","20.9","19.6",,,"13",,,,,,"23.7",,,,,"23",,"122","5.91","24.89","39.7",,,,,,,,,,,,,,,,,,,"20.9"
"1","사상","성인","일반","19","관리자","참가","20241202","M","177.9","96.8","33","99.6","81","125","36.7","44.4",,,"5.5",,,,,,"30.6","37",,"10.2","216",,,,,,"45.9",,,"89","119","134","141","44.6",,,,,,,,,,,,
"3","고양","어르신","출장","69","관리자","3등급","20241202","F","158.6","52.9","27.8",,"71","128","25.1","20",,,"16.9",,,,,,"21.0",,,,,"33",,"123","6.39","26.29","47.4",,,,,,,,,,,,,,,,,,,"25.1"
"1","사상","성인","일반","27","관리자","2등급","20241202","F","164.8","58.6","29.5","78","77","114","25.6","34.4",,,"20.8",,,,,,"21.6","35",,,"145",,,,,,"58.7",,,,,,,,"107","37.9",,,"0.387",,,,,,,
"2","사천","성인","일반","45","관리자","1등급","20241202","M","170.4","59.4","15.8","75.8","72","123","42.2","42.7",,,"18.7",,,,,,"20.5","52",,,,,,,,,"71.9",,,,,,,,"103","44.3",,,"0.315","0.539",,,,,,
"1","곡성","어르신","일반","67","관리자","3등급","20241202","M","165.4","71.4","28.2","91.5","82","162","36.7","35",,,"9.7",,,,,,"26.1",,,,,"20",,"122","5.22","21.2","51.4",,,,,,,,,,,,,,,,,,,"36.7"
"6","서대문","성인","일반","23","관리자","2등급","20241202","F","161.4","52.4","23.0",,"78","134","26.9","32",,,"19.2",,,,,,"20.1","30",,"12.18","166",,,,,,"61.1",,,,,,,,"132","36.7",,,,,,,,,,
"1","정읍","성인","일반","42","관리자","3등급","20241202","M","174.6","73.2","24.1",,"94","143","45.9","46.9",,,"11.8",,,,,,"24.0","33","28","12.01","205",,,,,,"64.1",,"37.4",,,,,,,,,,,,,,,,,
"1","스포원(금정)","성인","일반","19","관리자","참가","20241202","M","172.9","78.1","22.9",,"53","108","39.8","43.5",,,"7",,,,,,"26.1","28","45","10.4","212",,,,,,"55.7",,"42.5",,,,,,,,,,,,,,,,,
"1","천안","성인","일반","19","관리자","참가","20241202","M","179.6","73.4","22.7",,"61","137","48.1","57.8",,,"-6.7",,,,,,"22.8","32","21","10.46","236",,,,,,"78.7",,"37.5",,,,,,,,,,,,,,,,,
"1","스포원(금정)","성인","일반","19","관리자","참가","20241202","M","171.8","59.3","13.7",,"69","115","42.6","38.2",,,"-6.1",,,,,,"20.1","30","37","10.2",,,,,,,"71.8",,"43.4",,,,,,,,,,,"0.612",,,,,,
"2","KSPO송파별관(어르신)","어르신","일반","75","관리자","2등급","20241202","M","167.6","57.4","18.2",,"64","185","34.3","33",,,"6.8",,,,,,"20.4",,,,,"26",,"122","5.31","19.97","59.8",,,,,,,,,,,,,,,,,,,"34.3"
"1","군산","성인","일반","19","관리자","참가","20241202","M","165.2","61.3","19.7","75","86","140","29.2","27",,,"5.4",,,,,,"22.5","57",,"10.06","231",,,,,,"47.6",,,"74","105","125",,"50.1",,,,,,,,,,,,
"3","KSPO송파별관(어르신)","어르신","일반","72","관리자","참가","20241202","M","169.8","88","35.7",,"94","159","42.3","45.5",,,"-2.6",,,,,,"30.5",,,,,"22",,"117","5.33","22.7","51.7",,,,,,,,,,,,,,,,,,,"45.5"
"4","제주","성인","일반","45","관리자","참가","20241202","F","155.1","58.4","37.6","79.6","77","129","23","25.3",,,"18.4",,,,,,"24.3","5","11","14.2","144",,,,,,"43.3",,"29.3",,,,,,,,,,,,,,,,,
"1","제주","성인","일반","46","관리자","참가","20241202","F","170.6","68.5","31.6","86.4","71","117","26.3","27.6",,,"6.4",,,,,,"23.5","23","15","13.1","160",,,,,,"40.3",,"29.1",,,,,,,,,,,,,,,,,
"1","삼척","성인","일반","24","관리자","참가","20241202","M","179.2","69.5","18.5",,"81","122","48.3","48.3",,,"-1.1",,,,,,"21.6","27","34",,,,,,,,"69.5",,"40.7",,,,,,,,,,"0.353","0.598",,,,,,
"1","서구(대전)","성인","일반","19","관리자","2등급","20241202","M","172.8","72.1","19.8",,"68","124","45.1","49.7",,,"18.6",,,,,,"24.1","52","53",,,,,,,,"68.9",,"45.3",,,,,,,,,,"0.343","0.626",,,,,,
"1","서구(대전)","성인","일반","19","관리자","참가","20241202","M","171","70.6","21.6",,"68","135","45.6","54.5",,,"21.8",,,,,,"24.1","38","44","9.50","235",,,,,,"77.2",,"43.4",,,,,,,,,,,,,,,,,
"1","연제","어르신","일반","70","관리자","2등급","20241202","F","136.6","40.2","22.3","80","74","115","16","15.9",,,"14.2",,,,,,"21.5",,,,,"22",,"114","5.8","23.7","39.8",,,,,,,,,,,,,,,,,,,"16.0"
"1","안동","성인","일반","63","관리자","1등급","20241202","M","169.9","66.8","23.1","85","96","148","40.5","45.1",,,"15.3",,,,,,"23.1","32",,,"188",,,,,,"67.5",,,"71","95","115","148","38.5",,,,,"0.367",,,,,,,
"1","화성","성인","일반","19","관리자","2등급","20241202","F","169.5","60.2","28.8",,"62","109","24.9","26.6",,,"20.2",,,,,,"21.0","42",,"12.5","167",,,,,,"44.2",,,,,,,,"82","42.5",,,,,,,,,,
"1","안동","청소년","일반","18","관리자","참가","20241202","M","175.3","85.2","28.2","88","99","139","49","41.9","19",,"12.3","21.03","0.563","44.175","10","44.635","27.7",,"22",,,,,,,,"57.5",,"36.3",,,,,,,,,,,,,,,,,
"1","북구(광주)","성인","일반","59","관리자","2등급","20241202","M","164.1","62.1","20.0","80.3","87","151","35","38.4",,,"11.0",,,,,,"23.1","32","25",,,,,,,,"61.8",,"37.2",,,,,,,,,,"0.310","0.510",,,,,,
"1","사천","성인","일반","49","관리자","참가","20241202","M","175","80.8","29.9","95.9","90","139","35.2","34.8",,,"15.8",,,,,,"26.4","15",,,"167",,,,,,"43.6",,,"99","128","155",,"32.6",,,,,"0.328",,,,,,,
"1","중구(서울)","어르신","일반","76","관리자","2등급","20241202","F","146.1","44.1","24.9","84.5","50","87","19.5","17.2",,,"13.9",,,,,,"20.7",,,,,"22",,"100","6.1","23.5","44.2",,,,,,,,,,,,,,,,,,,"19.5"
"1","강릉","성인","일반","50","관리자","1등급","20241202","M","170.5","75.0","23.6","88.5","90","141","43.3","45.6",,,"17.1",,,,,,"25.8","45",,,"198",,,,,,"60.8",,,,,,,,"100","40.1",,,"0.388",,,,,,,
"1","사상","성인","일반","19","관리자","2등급","20241202","M","181.3","79.7","13.6","75","78","149","51.8","51.3",,,"21",,,,,,"24.2","56",,,"258",,,,,,"65.0",,,"111","125","138","159","45.6",,,,,"0.342",,,,,,,
"1","정읍","성인","일반","37","관리자","2등급","20241202","M","166.3","83.2","30",,"90","154","45.3","48.8",,,"9.5",,,,,,"30.1","49","46","10.13","218",,,,,,"58.7",,"40.7",,,,,,,,,,,,,,,,,
"1","사상","성인","일반","19","관리자","참가","20241202","M","169.7","64.6","19.6","73","62","105","30.1","43.5",,,"11.2",,,,,,"22.4","31",,,,,,,,,"67.3",,,,,,,,"135","44.8",,,"0.299","0.524",,,,,,
"1","KSPO대구","성인","일반","19","관리자","참가","20241202","M","171.1","66.8","11.8","77","66","120","41.1","41.6",,,"5.7",,,,,,"22.8","40",,,,,,,,,"62.3",,,"85","116","135","167","47.4",,,,,"0.336","0.508",,,,,,
"1","증평","성인","일반","26","관리자","3등급","20241202","M","176.4","81.2","23.3","91.7","78","129","52.1","58.6",,,"8.9",,,,,,"26.1","41","36","11.4","211",,,,,,"72.2",,"39.3",,,,,,,,,,,,,,,,,
"5","오산","성인","일반","19","관리자","참가","20241202","F","168","73.7","37.1","93.1","98","157","29.5","33",,,"22.6",,,,,,"26.1","39","16",,,,,,,,"44.8",,"29.6",,,,,,,,,,"0.373","0.501",,,,,,
"1","의정부","성인","일반","60","관리자","2등급","20241202","M","172.4","73.5","25.7","88.6","92","144","48.7","45.7",,,"8",,,,,,"24.7","36",,,"197",,,,,,"66.3",,,,,,,,"107","37.1",,,"0.479",,,,,,,
"1","의정부","성인","일반","21","관리자","3등급","20241202","M","174.3","69.1","23.5","90.3","77","146","39.2","40",,,"19.8",,,,,,"22.7","56",,"9.9","249",,,,,,"57.9",,,,,,,,"129","44.5",,,,,,,,,,
"1","동구(인천)","성인","일반","55","관리자","참가","20241202","F","152.3","60.4","38.9",,"72","136","22.9","27.4",,,"16.3",,,,,,"26.0","17",,,,,,,,,"45.4",,,,,,,,"130","28.2",,,"0.409","0.405",,,,,,
"10","동구(인천)","성인","일반","33","관리자","2등급","20241202","M","174.9","66.1","10.9",,"81","113","51.2","44.6",,,"17",,,,,,"21.6","53","53",,"200",,,,,,"77.5",,"45.0",,,,,,,,,,"0.314",,,,,,,
"1","동구(인천)","어르신","일반","66","관리자","참가","20241202","F","154.8","61.9","37.4",,"65","132","24.1","25.6",,,"8.7",,,,,,"25.8",,,,,"33",,"114","4.19","19.9","41.4",,,,,,,,,,,,,,,,,,,"25.6"
"1","동구(인천)","청소년","일반","18","관리자","참가","20241202","M","179.3","78.2","20.4",,"65","118","35.7","41.2","37",,"2.6","20.81","0.487","52.456","5","52.686","24.3",,"34",,,,,,,,"52.7",,"40.5",,,,,,,,,,,,,,,,,
"4","동구(인천)","성인","일반","26","관리자","3등급","20241202","F","165.1","53.1","26.9",,"59","100","21","26.4",,,"12.1",,,,,,"19.5","33",,,,,,,,,"49.7",,,,,,,,"140","35.4",,,"0.390","0.438",,,,,,
"2","수원","어르신","출장","83","관리자","참가","20241202","F","146","66.4","46.2",,"82","153","19.9","27",,,"-20",,,,,,"31.2",,,,,"11",,,"13.3",,"40.7",,,,,,,,,,,,,,,,,,,"27.0"
"2","수원","어르신","출장","94","관리자","참가","20241202","F","141","66.3","50.6",,"89","150","13.4","16.4",,,"-1",,,,,,"33.3",,,,,"7",,"12","17",,"24.7",,,,,,,,,,,,,,,,,,,"16.4"
"2","수원","어르신","출장","87","관리자","참가","20241202","F","151","48.7","39.6",,"78","138","8.6","13.7",,,"-5",,,,,,"21.4",,,,,"7",,"69","20.7",,"28.1",,,,,,,,,,,,,,,,,,,"13.7"
"2","수원","어르신","출장","73","관리자","참가","20241202","F","151.5","43.4","26.4",,"79","145","21","22",,,"-5",,,,,,"18.9",,,,,"4",,,"15.64",,"50.7",,,,,,,,,,,,,,,,,,,"22.0"
"2","수원","어르신","출장","88","관리자","참가","20241202","F","162","71.8","47.4",,"89","158","21.4","20.7",,,"-20",,,,,,"27.4",,,,,"13",,"83","10.825",,"29.8",,,,,,,,,,,,,,,,,,,"21.4"
"2","수원","어르신","출장","88","관리자","참가","20241202","F","134","54.5","44.9",,"85","126","8.8","10.6",,,"12",,,,,,"30.4",,,,,,,"46","22",,"19.4",,,,,,,,,,,,,,,,,,,"10.6"
"2","수원","어르신","출장","74","관리자","참가","20241202","F","145","47.1","38.5",,"83","149","14.0","19.3",,,"7",,,,,,"22.4",,,,,"10",,"67","9.628",,"41.0",,,,,,,,,,,,,,,,,,,"19.3"
"2","수원","어르신","출장","86","관리자","참가","20241202","F","144","48.7","35",,"89","154",,"7.8",,,"-1",,,,,,"23.5",,,,,"12",,"68","13.61","53.5","16.0",,,,,,,,,,,,,,,,,,,
"2","수원","어르신","출장","85","관리자","참가","20241202","F","143.5","47.5","42.1",,"84","129","16.6","19.9",,,"1",,,,,,"23.1",,,,,"13",,"35","10.3",,"41.9",,,,,,,,,,,,,,,,,,,"19.9"
"2","수원","어르신","출장","84","관리자","참가","20241202","F","138.5","44.3","36.3",,"91","159","12.7","7.5",,,"-4",,,,,,"23.1",,,,,"6",,"53","22.524",,"28.7",,,,,,,,,,,,,,,,,,,"12.7"
"2","수원","어르신","출장","96","관리자","참가","20241202","F","127.5","38.4","40.2",,"85","131","14.8","13.7",,,"5",,,,,,"23.6",,,,,"9",,"75","9.7",,"38.5",,,,,,,,,,,,,,,,,,,"14.8"
"2","수원","어르신","출장","84","관리자","참가","20241202","M","157","69.9","37.9",,"90","148","16.7","22.7",,,"-20",,,,,,"28.4",,,,,"8",,"61","21",,"32.5",,,,,,,,,,,,,,,,,,,"22.7"
"2","수원","어르신","출장","84","관리자","참가","20241202","F","142.5","50.2","40.9",,"87","136","9.7","15.2",,,"17",,,,,,"24.7",,,,,"10",,"97","13.1",,"30.3",,,,,,,,,,,,,,,,,,,"15.2"
"2","수원","어르신","출장","78","관리자","참가","20241202","F","159","73.2","49.9",,"89","147","16.4","16.6",,,"-20",,,,,,"29.0",,,,,"9",,"90","11.6",,"22.7",,,,,,,,,,,,,,,,,,,"16.6"
"1","성동","성인","일반","61","관리자","3등급","20241202","M","172.6","67.6","21.2",,"80","114","30.1","34.6",,,"16.4",,,,,,"22.7","26","20",,"215",,,,,,"51.2",,"34.9",,,,,,,,,,"0.296",,,,,,,
"3","서초","어르신","출장","72","관리자","3등급","20241202","F","149.6","46.6","33.2",,"66","116","22.2","21.5",,,"11.2",,,,,,"20.8",,,,,"24",,"126","5.01","18.97","47.6",,,,,,,,,,,,,,,,,,,"22.2"
"2","안산","어르신","일반","65","관리자","3등급","20241202","M","166.3","71.4","33.1","105.2","79","158","44","39.9",,,"8",,,,,,"25.8",,,,,"22",,"107","6.4","22.7","61.6",,,,,,,,,,,,,,,,,,,"44.0"
"2","강북","성인","일반","20","관리자","참가","20241202","F","165.4","59.70","27.6","82.5","78","112","30.5","28.2",,,"17.6",,,,,,"21.8","14",,,"148",,,,,,"51.1",,,,,,,,"128","36.4",,,"0.439",,,,,,,
"2","사상","성인","일반","35","관리자","2등급","20241202","M","184.6","101.8","25.6","94","84","132","57","62.2",,,"15.2",,,,,,"29.9","61","46",,"228",,,,,,"61.1",,"37.8",,,,,,,,,,"0.328",,,,,,,
"1","동작","어르신","일반","65","관리자","3등급","20241202","M","168.8","88.3","31.2","98","74","158","42.9","41.7",,,"2.7",,,,,,"31.0",,,,,"28",,"118","4.75","21.02","48.6",,,,,,,,,,,,,,,,,,,"42.9"
"2","원주","성인","일반","64","관리자","2등급","20241202","M","174","79.2","25.2","90","82","138","49.3","42.7",,,"14.9",,,,,,"26.2","41",,,"189",,,,,,"62.2",,,,,,,,"100","36.0",,,"0.323",,,,,,,
"3","양평","어르신","일반","71","관리자","1등급","20241202","F","151.8","52.4","27.8",,"66","137","25.6","25.3",,,"19.1",,,,,,"22.7",,,,,"25",,"117","5.09","21.75","48.9",,,,,,,,,,,,,,,,,,,"25.6"
"1","영동","어르신","일반","71","관리자","1등급","20241202","M","167.2","61","22.1",,"61","129","30.9","34.9",,,"10.1",,,,,,"21.8",,,,,"34",,"118","5.19","21.56","57.2",,,,,,,,,,,,,,,,,,,"34.9"
