MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"1","화성","성인","일반","64","관리자","참가","20250123","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭 / 본운동:걷기,달리기,계단 올라갔다 내려오기,수영 / 정리운동:허리 스트레칭,배스트레칭,옆구리 스트레칭","M"
"2","KSPO아산","성인","일반","61","관리자","참가","20250123","준비운동:전신 루틴 스트레칭 / 본운동:밴드 걸고 옆으로 누워 다리 올리기,밴드 잡고 무릎펴기,계단 올라갔다 내려오기 / 정리운동:전신 루틴 스트레칭","M"
"2","서대문","어르신","일반","69","관리자","1등급","20250123","준비운동:스텝박스,물속에서 걷기 / 본운동:고정식 자전거 타기","M"
"1","화성","성인","일반","24","관리자","3등급","20250123","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭 / 본운동:걷기,실외 자전거타기,실내 자전거타기,트레드밀에서 걷기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"3","서대문","성인","일반","64","관리자","1등급","20250123","준비운동:전신 루틴 스트레칭 / 본운동:서서 다리로 탄력밴드 당기기 II,서서 탄력밴드 당겨내리기/올리기,의자에 앉아 다리 뻗어 올리기,윗몸 말아 올리기 / 정리운동:전신 루틴 스트레칭","M"
"1","영동","어르신","출장","66","관리자","참가","20250123","준비운동:대퇴이두근 스트레칭,내전근 스트레칭 / 본운동:의자 이용 중심 잡기 루틴 운동,서서 다리로 탄력밴드 당겨 중심 잡기 루틴 운동,사다리 이용 루틴 운동,스카프 저글링 / 정리운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기","M"
"1","달서","성인","일반","20","관리자","1등급","20250123","준비운동:등/어깨 뒤쪽 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸 말아 올리기,윗몸올리기 ,엎드려 버티기,달리기,줄넘기,계단 뛰어 오르기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기 / 정리운동:전신 루틴 스트레칭","M"
"2","달서","성인","일반","20","관리자","1등급","20250123","본운동:달리기,줄넘기,계단 뛰어 오르기 / 정리운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭,엉덩이 스트레칭,하지 루틴 스트레칭2","M"
"1","영동","어르신","출장","66","관리자","참가","20250123","준비운동:고정식 트레드밀에서 걷기,의자 잡고 전방으로 무릎 굽혀 들기 / 본운동:고관절 스트레칭,종아리 스트레칭 / 정리운동:고정식 자전거 타기,수영","M"
"1","영동","어르신","출장","69","관리자","참가","20250123","준비운동:옆구리 스트레칭,넙다리 앞쪽 스트레칭 / 본운동:스텝박스 오르내리기 ,계단 오르기,탄력밴드 후방으로 당기기,탄력밴드 측면으로 당기기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","성동","성인","일반","62","관리자","2등급","20250123","준비운동:바벨 끌어당기기","M"
"2","전주","어르신","일반","67","관리자","2등급","20250123","준비운동:고정식 트레드밀에서 걷기,베개 밟고 대각방향으로 서기,베개 밟고 측면으로 양팔 들기 / 본운동:좌우로 선넘기,앞뒤로 선넘기 / 정리운동:고정식 자전거 타기","M"
"1","중구(서울)","어르신","출장","78","관리자","참가","20250123","준비운동:고관절 스트레칭,복부 스트레칭,누워서 전신 뻗기 / 본운동:균형 걷기,좌우로 선넘기,앞뒤로 선넘기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,정적 스트레칭  루틴프로그램","F"
"1","중구(서울)","어르신","출장","70","관리자","3등급","20250123","준비운동:폼롤러 앞으로 굴리기,목 스트레칭,어깨 뒤쪽 스트레칭,엉덩이 스트레칭2 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기 ,밴드 걸고 옆으로 누워 다리 올리기,물통으로 양팔 들어올리기,플렉스 바 비틀기,짐볼 들고 양옆으로 돌리기 / 정리운동:옆으로 누워 가슴 열기,가슴 스트레칭,깍지 끼고 상체 숙이기","F"
"5","마포","어르신","일반","65","관리자","2등급","20250123","본운동:양발 나란히 서기","M"
"1","마포","어르신","일반","70","관리자","1등급","20250123","준비운동:어깨 스트레칭,몸통 비틀기 / 본운동:고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭,엉덩이 스트레칭2","M"
"1","동작","청소년","일반","18","관리자","3등급","20250123","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭,엉덩이 스트레칭,하지 루틴 스트레칭2 / 본운동:앉았다 일어서면서 점프하기,스텝퍼 오르내리기,사다리 옆으로 발 옮기기,버피운동,조깅,줄넘기 운동,수영","M"
"3","중구(서울)","어르신","출장","85","관리자","1등급","20250123","준비운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭 / 본운동:밴드 잡고 누워서 다리 밀기,앞뒤로 선넘기,앉아서 다리 펴기,엎드려서 다리 굽히기  / 정리운동:골반 스트레칭,척추 스트레칭,옆으로 누워 폼롤러 굴려주기","F"
"1","중구(서울)","어르신","출장","78","관리자","2등급","20250123","준비운동:가슴 스트레칭,어깨 스트레칭,골반 스트레칭2,어깨 스트레칭 / 본운동:물병 들고 한발 앞으로 내밀고 앉았다 일어서기,목봉잡고 앉았다 일어나기,밴드 걸고 옆으로 누워 다리 올리기,밴드 잡고 누워서 다리 밀기 / 정리운동:대퇴사두근 스트레칭,등 스트레칭,엉덩이 스트레칭,넙다리 안쪽 스트레칭","F"
"6","곡성","성인","일반","40","관리자","1등급","20250123","준비운동:전신 루틴 스트레칭 / 본운동:누워서 배가로근 수축 II,턱걸이,허리 굽혀 덤벨 들기,팔벌려뛰기 / 정리운동:전신 루틴 스트레칭,넙다리 안쪽 스트레칭","M"
"1","창원","청소년","일반","18","관리자","참가","20250123","준비운동:걷기,달리기,실내 자전거타기,줄넘기 / 본운동:매달려서 다리 들기,몸통 옆으로 굽히기,엎드려 버티기,옆으로 누워 버티기","M"
"1","중구(서울)","어르신","출장","77","관리자","참가","20250123","준비운동:어깨 스트레칭,몸통 비틀기 / 본운동:짐볼 이용해 앉았다 일어서기,밴드 걸고 옆으로 누워 다리 올리기,몸통 들어올리기,베개 밟고 교차 서기,고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기 ,옆으로 걷기,사다리 이용 루틴 운동,의자 이용하기,풍선차기 / 정리운동:내전근 스트레칭,엉덩이 스트레칭","F"
"1","중구(서울)","어르신","출장","79","관리자","참가","20250123","준비운동:골반 스트레칭2,옆으로 누워 폼롤러 굴려주기,목 스트레칭,넙다리 앞쪽 스트레칭 / 본운동:밴드 걸고 누워서 다리 들어올리기,밴드 걸고 옆으로 누워 다리 올리기,밴드 잡고 누워서 다리 밀기,의자 이용 중심 잡기 루틴 운동 / 정리운동:복부 스트레칭,척추 스트레칭,누워서 전신 뻗기,회전근개 스트레칭","F"
"1","부천","어르신","일반","67","관리자","3등급","20250123","준비운동:목 스트레칭,대퇴사두근 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:바벨 잡고 들어올리기,몸통 들어올리기,고정식 트레드밀에서 걷기,스텝박스 오르내리기 ,고정식 자전거 타기 / 정리운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭2","M"
"2","동해","청소년","일반","18","관리자","3등급","20250123","준비운동:동적 스트레칭 루틴프로그램,조깅,자전거타기,수영 / 본운동:앉았다 일어나며 점프하기,연속 상향 점프하기,저항밴드 운동  루틴프로그램,크런치 사이클,바운딩 운동  루틴프로그램,요가 및 필라테스  루틴프로그램,웨이트 트레이닝  루틴프로그램 / 정리운동:정적 스트레칭  루틴프로그램","M"
"3","창원","성인","일반","63","관리자","2등급","20250123","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동 / 정리운동:달리기,실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기","M"
"2","남구(부산)","어르신","일반","71","관리자","1등급","20250123","본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기","M"
"4","영동","어르신","출장","72","관리자","참가","20250123","준비운동:스텝박스 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,앉아서 다리 밀기 ,좌우로 선넘기,발바닥 치기,풍선 튕기기,앞뒤로 한발씩 걷기 / 정리운동:대퇴이두근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭","M"
"1","동작","성인","일반","62","관리자","참가","20250123","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:맨몸운동  루틴프로그램,달리기 / 정리운동:하지 루틴 스트레칭2","M"
"5","남구(부산)","성인","일반","24","관리자","2등급","20250123","준비운동:달리기,실내 자전거타기,트레드밀에서 걷기,계단 뛰어 오르기","F"
"4","중구(서울)","어르신","출장","77","관리자","1등급","20250123","준비운동:골반 스트레칭2,어깨 스트레칭,옆으로 누워 폼롤러 굴려주기,목 스트레칭 / 본운동:짐볼 이용해 앉았다 일어서기,밴드 걸고 옆으로 누워 다리 올리기,몸통 들어올리기,베개 밟고 교차 서기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기 ,옆으로 걷기,사다리 이용 루틴 운동,의자 이용하기,풍선차기 / 정리운동:등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,엉덩이 스트레칭,엉덩이 스트레칭2","F"
"1","영동","어르신","출장","69","관리자","참가","20250123","준비운동:스텝박스 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,앉아서 다리 밀기  / 정리운동:앉아서 뒤로 당기기,덤벨 잡고 몸통 옆으로 굽히기","M"
"2","동해","청소년","일반","18","관리자","참가","20250123","준비운동:엎드려 한발 원 그리기,발목 돌리기,발 끝 당기기,나비자세,전완대고 버티기,버피 테스트,맨몸운동  루틴프로그램,저항밴드 운동  루틴프로그램 / 본운동:걷기,조깅,자전거타기,줄넘기 운동 / 정리운동:왜가리 자세,아기자세,휴식자세,결가부좌","M"
"2","남구(부산)","어르신","일반","66","관리자","2등급","20250123","본운동:고정식 자전거 타기,스텝박스 오르내리기","M"
"3","중구(서울)","어르신","출장","84","관리자","참가","20250123","준비운동:폼롤러 앞으로 굴리기,골반 스트레칭,골반 스트레칭2,엉덩이 스트레칭 / 본운동:앉아서 다리 밀기 ,의자 이용하기,물속에서 걷기,목봉잡고 앉았다 일어나기,의자 이용 중심 잡기 루틴 운동,고정식 자전거 타기 / 정리운동:등/어깨 뒤쪽 스트레칭,옆구리 스트레칭,몸 앞으로 굽히기","F"
"5","남구(부산)","성인","일반","20","관리자","2등급","20250123","준비운동:윗몸올리기 ,누워서 다리 들어올리기","M"
"2","영동","어르신","출장","67","관리자","참가","20250123","준비운동:가슴 스트레칭,대퇴사두근 스트레칭 / 본운동:바벨 잡고 들어올리기,물통으로 양팔 들어올리기 / 정리운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭2","M"
"1","오산","성인","일반","32","관리자","참가","20250123","본운동:넙다리 안쪽 스트레칭,달리기,계단 올라갔다 내려오기,계단 뛰어 오르기,수영 / 정리운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭","M"
"1","목포","성인","일반","56","관리자","2등급","20250123","본운동:앉았다 일어서기,엎드려 버티기,달리기,걷기 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","F"
"10","오산","어르신","일반","85","관리자","3등급","20250123","준비운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,목 스트레칭","M"
"1","증평","유소년","일반","11","관리자","참가","20250123","본운동:걷기,달리기,실내 자전거타기,줄넘기","M"
"3","오산","어르신","일반","71","관리자","3등급","20250123","본운동:고정식 자전거 타기,스텝박스,스텝박스 오르내리기","F"
"1","영암","성인","출장","36","관리자","참가","20250123","본운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭","M"
"1","스포원(금정)","성인","일반","25","관리자","1등급","20250123","준비운동:전신 루틴 스트레칭 / 본운동:걷기,달리기,계단 올라갔다 내려오기 / 정리운동:전신 루틴 스트레칭","M"
"3","신안","어르신","출장","76","관리자","3등급","20250123","본운동:옆으로 걷기,걷기,앉았다 일어서기,물병 옆으로 들어올리기,하지 루틴 스트레칭1","F"
"2","부천","어르신","일반","66","관리자","1등급","20250124","준비운동:고정식 트레드밀에서 걷기,스텝박스 오르내리기 ,물속에서 걷기 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기  / 정리운동:대퇴이두근 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭,가슴 스트레칭","F"
"1","창원","성인","출장","48","관리자","참가","20250124","준비운동:몸통 옆으로 굽히기,엎드려서 균형잡기,윗몸 말아 올리기,엎드려서 다리 차올리기","M"
"1","창원","성인","출장","45","관리자","3등급","20250124","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:허리 굽혀 덤벨 뒤로 들기,덤벨 옆으로 들어올리기,손목 펴기/굽히기,앉아서 팔꿈치 굽히기/펴기","F"
"1","창원","성인","출장","53","관리자","참가","20250124","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","F"
"3","창원마산회원","성인","일반","47","관리자","1등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동,달리기,실내 자전거타기,줄넘기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","49","관리자","3등급","20250124","준비운동:누워서 머리 위로 팔꿈치 펴기 ,허리 굽혀 덤벨 뒤로 들기,앉아서 팔꿈치 굽히기/펴기 ,네발기기 자세에서 손바닥으로 바닥밀기","F"
"1","창원","성인","출장","49","관리자","참가","20250124","준비운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","F"
"1","강북","성인","일반","25","관리자","참가","20250124","본운동:턱걸이,누워서 덤벨 모아들기,상지 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭 ,자가근막이완술 루틴 스트레칭","M"
"1","창원","성인","출장","49","관리자","3등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","47","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"6","양평","어르신","일반","71","관리자","1등급","20250124","준비운동:전신 루틴 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 당겨 내리기,앉아서 가슴 모으기,고정식 트레드밀에서 걷기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"2","고양","어르신","일반","65","관리자","참가","20250124","준비운동:대퇴사두근 스트레칭,종아리 스트레칭,내전근 스트레칭,대퇴사두근 스트레칭","F"
"1","창원","성인","출장","45","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","창원","성인","출장","44","관리자","3등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:엎드려 버티기,옆으로 누워 버티기,바벨들어올리기,앉았다 일어서기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","고양","성인","일반","60","관리자","참가","20250124","준비운동:걷기,달리기,실내 자전거타기,계단 올라갔다 내려오기","M"
"1","창원","성인","출장","53","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","창원","성인","출장","53","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:바벨 끌어당기기,앉아서 뒤로 당기기,앉아서 당겨 내리기,바벨들어올리기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","53","관리자","3등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"6","양평","어르신","일반","71","관리자","1등급","20250124","준비운동:어깨 스트레칭,고관절 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 오르내리기  / 정리운동:대퇴사두근 스트레칭,엉덩이 스트레칭2,종아리 스트레칭","F"
"2","강북","어르신","일반","70","관리자","3등급","20250124","준비운동:어깨 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:스텝박스,고정식 자전거 타기,몸통 들어올리기,플렉스 바 비틀기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭","M"
"7","서구(대전)","어르신","일반","69","관리자","2등급","20250124","준비운동:걷기 / 본운동:빠르게 걷기,물속에서 걷기,트레드밀에서 걷기,아쿠아로빅,수영,덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,바벨 당겨 올리기,앉아서 당겨 내리기 / 정리운동:걷기","F"
"7","서구(대전)","어르신","일반","71","관리자","2등급","20250124","준비운동:걷기 / 본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기,고정식 트레드밀에서 걷기,물속에서 걷기,수영 / 정리운동:걷기","M"
"1","창원","성인","출장","53","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","43","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","45","관리자","3등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","KSPO아산","성인","일반","19","관리자","1등급","20250124","준비운동:가슴/어깨 앞쪽 스트레칭 / 본운동:엎드려 버티기,누워서 하늘 자전거,누워서 엉덩이 들어올리기,걷기,달리기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","KSPO아산","성인","일반","20","관리자","2등급","20250124","준비운동:누워서 막대 잡고 팔 들어올리기","M"
"1","서구(광주)","성인","일반","19","관리자","참가","20250124","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,누워서 팔 다리 동시에 들어올리기,누워서 공들고 몸 기울이기 / 정리운동:전신 루틴 스트레칭","M"
"1","창원","성인","출장","48","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","47","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:엎드려 버티기,옆으로 누워 버티기,바벨들어올리기,앉았다 일어서기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"3","전주","성인","일반","20","관리자","3등급","20250124","준비운동:전신 루틴 스트레칭,누워서 배가로근 수축 II,앉았다 일어서기 / 본운동:턱걸이,매달려서 다리 들기,바벨들어올리기,실내 자전거타기 / 정리운동:등/어깨 뒤쪽 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","양평","성인","일반","60","관리자","참가","20250124","준비운동:전신 루틴 스트레칭 / 본운동:걷기,계단 오르기,바벨 끌어당기기,허리 굽혀 덤벨 들기,몸통 옆으로 굽히기,소파를 이용한 윗몸올리기 / 정리운동:전신 루틴 스트레칭","M"
"1","창원","성인","출장","53","관리자","3등급","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","49","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"2","정읍","성인","출장","59","관리자","참가","20250124","본운동:등/어깨 뒤쪽 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,전신 루틴 스트레칭","F"
"1","마포","성인","일반","54","관리자","참가","20250124","본운동:앉았다 일어서기,실내 자전거타기,계단 뛰어 오르기,누워서 배가로근 수축 II,한발 앞으로 내밀고 앉았다 일어서기 / 정리운동:전신 루틴 스트레칭","M"
"1","창원","성인","출장","48","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:엎드려 버티기,옆으로 누워 버티기,바벨들어올리기,앉았다 일어서기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","49","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"10","성동","어르신","일반","77","관리자","참가","20250124","준비운동:어깨 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:고정식 트레드밀에서 걷기,물속에서 걷기,고정식 자전거 타기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭","M"
"1","춘천","성인","일반","20","관리자","참가","20250124","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:달리기,실내 자전거타기,줄넘기,수영,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,저항밴드 운동  루틴프로그램,계단 두 칸씩 뛰기","M"
"1","수원","성인","일반","20","관리자","2등급","20250124","준비운동:누워서 배가로근 수축 II,앉았다 일어서기 / 본운동:턱걸이,매달려서 다리 들기,바벨들어올리기,실내 자전거타기 / 정리운동:등/어깨 뒤쪽 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","창원","성인","출장","46","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","창원","성인","출장","51","관리자","참가","20250124","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:엎드려 버티기,옆으로 누워 버티기,바벨들어올리기,앉았다 일어서기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","전주","청소년","일반","18","관리자","3등급","20250124","준비운동:휴식자세,몸통 스트레칭,다리굽혀 허리 비틀기,의자에 앉아 가슴 몸통 말아주기,짐볼 운동  루틴프로그램 / 본운동:조깅,자전거타기,줄넘기 운동,수영 / 정리운동:발목 돌리기,발 끝 당기기,나비자세","M"
