MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"5","목포","성인","출장","36","관리자","참가","20240801","M","171.3","103.4","33.2","109.1","95","147","48.9","46.9",,,"-4",,,,,,"35.2","19","22",,"158",,,,,,"47.3",,"32.1",,,,,,,,,,"0.370",,,,,,,
"1","목포","성인","출장","33","관리자","참가","20240801","M","170.1","72.8","19.3","83","80","139","43.5","35.4",,,"0.5",,,,,,"25.2","50","40",,"215",,,,,,"59.8",,"41.1",,,,,,,,,,"0.336",,,,,,,
"1","목포","성인","출장","56","관리자","참가","20240801","M","176","75.9","26.7","87.9","82","1158","38.4","36.6",,,"13",,,,,,"24.5","17","18",,"173",,,,,,"50.6",,"33.5",,,,,,,,,,"0.351",,,,,,,
"2","오산","성인","일반","26","관리자","2등급","20240801","F","167.5","45.7","23","70.4","93","131","29.3","33.6",,,"14.5",,,,,,"16.3","33",,,"183",,,,,,"73.5",,,,,,,,"150","36.2",,,"0.349",,,,,,,
"2","남구(부산)","성인","일반","20","관리자","1등급","20240801","M","161.7","61.20","10.9","71.9","74","130","37.7","41",,,"18.5",,,,,,"23.4","65",,,"240",,,,,,"67.0",,,"54","79","93","111","57.9",,,,,"0.253",,,,,,,
"1","목포","성인","출장","38","관리자","3등급","20240801","M","175.4","81.5","19.5","86.6","82","136","43.4","46.6",,,"5",,,,,,"26.5","36","50",,"231",,,,,,"57.2",,"41.6",,,,,,,,,,"0.372",,,,,,,
"1","목포","성인","출장","61","관리자","3등급","20240801","F","161.9","61.5","25.4","79.6","78","159","24.6","26.4",,,"16",,,,,,"23.5","16","11",,"137",,,,,,"42.9",,"28.3",,,,,,,,,,"0.482",,,,,,,
"1","목포","성인","출장","41","관리자","참가","20240801","M","176.2","97.4","36.2","115.8","95","143","35.1","42.8",,,"4.4",,,,,,"31.4","25","15",,"210",,,,,,"43.9",,"30.9",,,,,,,,,,"0.324",,,,,,,
"1","오산","성인","일반","52","관리자","참가","20240801","F","158.4","50.7","33.5","76.3","95","152","26.2","27.7",,,"11.6",,,,,,"20.2","14",,"14.28",,,,,,,"54.6",,,,,,,,"130","31.7",,,,"0.402",,,,,,
"1","목포","성인","출장","42","관리자","참가","20240801","M","174.3","81.4","25.3","89.3","79","115","38.8","45.7",,,"2.1",,,,,,"26.8","31","33",,"196",,,,,,"56.1",,"37.4",,,,,,,,,,"0.290",,,,,,,
"2","KSPO송파","성인","일반","20","관리자","2등급","20240801","M","176.8","73.1","19.9","67","83","128","41.2","43.4",,,"19.7",,,,,,"23.4","54","64",,,,,,,,"59.4",,"47.5",,,,,,,,,,"0.337","0.651",,,,,,
"1","목포","성인","출장","45","관리자","참가","20240801","M","178.8","80","23.1","87.5","78","125","46.9","50.3",,,"7.3",,,,,,"25.0","0","21",,,,,,,,"62.9",,"34.4",,,,,,,,,,"0.349",,,,,,,
"1","포항","성인","일반","39","관리자","참가","20240801","F","156.9","55.7","35.2",,"96","154","20.7","25.9",,,"12.6",,,,,,"22.6","16",,"13.14","130",,,,,,"46.5",,,"97","124","145",,"35.4",,,,,,,,,,,,
"5","창원마산회원","어르신","일반","67","관리자","3등급","20240801","M","171.9","75.7","25.7","96","65","154","44.9","46.9",,,"9.1",,,,,,"25.6",,,,,"17",,"115","4.49","19.7","62.0",,,,,,,,,,,,,,,,,,,"46.9"
"1","목포","성인","출장","50","관리자","참가","20240801","M","169.9","76.5","27.9","93.1","88","155","39.3","44",,,"6.7",,,,,,"26.5","20","26",,"136",,,,,,"57.5",,"35.9",,,,,,,,,,"0.444",,,,,,,
"1","목포","성인","출장","35","관리자","3등급","20240801","M","176.6","74.2","20.7","84.3","90","128","36.9","40",,,"14.6",,,,,,"23.8","33","56",,"176",,,,,,"53.9",,"44.3",,,,,,,,,,"0.399",,,,,,,
"1","부천","성인","일반","25","관리자","2등급","20240801","M","176.3","78.0","16.7",,"66","126","45.5","49.6",,,"14.9",,,,,,"25.1","45",,,"218",,,,,,"63.6",,,,,,,,"90","47.5",,,"0.303",,,,,,,
"1","부천","성인","일반","21","관리자","2등급","20240801","F","159.2","52.3","27.4",,"77","117","18.3","27.5",,,"30.5",,,,,,"20.6","33",,,"159",,,,,,"52.6",,,,,,,,"135","36.6",,,"0.290",,,,,,,
"1","목포","성인","출장","48","관리자","3등급","20240801","M","165.9","63","22.7","80.1","69","125","46.1","50.1",,,"15.8",,,,,,"22.9","38","28",,"212",,,,,,"79.5",,"38.6",,,,,,,,,,"0.354",,,,,,,
"1","목포","성인","출장","32","관리자","3등급","20240801","F","160.1","55.6","24","75.1","78","114","26.9","27",,,"16.1",,,,,,"21.7","25","33",,"125",,,,,,"48.6",,"37.1",,,,,,,,,,"0.443",,,,,,,
"1","오산","성인","일반","62","관리자","3등급","20240801","F","161.1","58.4","26.8","77.2","68","118","20.2","19.9",,,"28.3",,,,,,"22.5","7",,"15.12",,,,,,,"34.6",,,"76","106","132",,"32.4",,,,,,"0.353",,,,,,
"1","목포","성인","출장","34","관리자","참가","20240801","F","167.8","56.2","25.4","72.2","66","101","21.4","20.7",,,"28.4",,,,,,"20.0","20","7",,"150",,,,,,"38.1",,"29.1",,,,,,,,,,"0.304",,,,,,,
"1","목포","성인","출장","40","관리자","참가","20240801","M","164.8","71.6","29.3","89.2","93","121","30.4","35",,,"-5",,,,,,"26.4","35","15",,"183",,,,,,"48.9",,"34.9",,,,,,,,,,"0.362",,,,,,,
"2","동구(부산)","성인","일반","43","관리자","참가","20240801","M","169.0","75.50","32.8","88.0","90","129","44.8","49.1",,,"-5.1",,,,,,"26.4","26",,,"188",,,,,,"65.0",,,,,,,,"139","35.8",,,"0.368",,,,,,,
"1","목포","성인","출장","26","관리자","참가","20240801","F","168.4","69.4","32.9","89.1","66","126","20.6","27.4",,,"27.1",,,,,,"24.5","19","13",,"176",,,,,,"39.5",,"29.1",,,,,,,,,,"0.443",,,,,,,
"1","목포","성인","출장","27","관리자","참가","20240801","M","187.3","133.8","37","130.5","97","145","41.4","43.5",,,"-0.6",,,,,,"38.1","22","15",,"120",,,,,,"32.5",,"26.4",,,,,,,,,,"0.468",,,,,,,
"3","서구(대전)","성인","일반","21","관리자","2등급","20240801","M","175.8","78.3","17.3",,"87","139","56.7","62.7",,,"12.8",,,,,,"25.3","60","54",,"234",,,,,,"80.1",,"44.4",,,,,,,,,,"0.247",,,,,,,
"1","마포","성인","일반","26","관리자","1등급","20240801","F","166.6","63.3","32.3","76","93","131","25.5","30.9",,,"18.7",,,,,,"22.8","47",,,"185",,,,,,"48.8",,,,,,,,"114","36.2",,,"0.378",,,,,,,
"1","목포","성인","출장","34","관리자","참가","20240801","M","168.2","75.2","23","84.9","86","118","32.6","33.9",,,"-5.5",,,,,,"26.6","30","36",,"185",,,,,,"45.1",,"39.7",,,,,,,,,,"0.411",,,,,,,
"1","목포","성인","출장","38","관리자","참가","20240801","M","172.4","73.5","19.2","83.1","57","97","40.5","48.5",,,"3",,,,,,"24.7","36","38",,"211",,,,,,"66.0",,"40.1",,,,,,,,,,"0.342",,,,,,,
"2","안산","성인","일반","58","관리자","2등급","20240801","F","158.4","56.6","30.6","73.4","76","135","24.6","26.1",,,"18.5",,,,,,"22.6","30",,,,,,,,,"46.1",,,"89","131","148",,"32.3",,,,,"0.433","0.421",,,,,,
"2","수원","청소년","일반","18","관리자","3등급","20240801","M","178.1","82.6","21.6","83","71","132","44.5","43.8","52",,"14","19.72","0.579","34.879","7","35.201","26.0",,,,,,,,,,"53.9",,,"88","108","124",,"47.1",,,,,,,,,,,,
"1","광산","어르신","일반","65","관리자","2등급","20240801","M","173.3","75.9","24.2","91","98","153","41.5","40.4",,,"15.5",,,,,,"25.3",,,,,"22",,"114","5.48","22.13","54.7",,,,,,,,,,,,,,,,,,,"41.5"
"1","안산","성인","일반","25","관리자","참가","20240801","F","171.1","46.3","18.6","62.4","82","139","28.6","33.1",,,"21.1",,,,,,"15.8","2",,"12.61","189",,,,,,"71.5",,,"96","124","142",,"42.2",,,,,,,,,,,,
"1","목포","성인","출장","37","관리자","3등급","20240801","M","167","62.7","22.4","83","62","119","36.6","40.9",,,"5",,,,,,"22.5","45","29",,"193",,,,,,"65.2",,"39.7",,,,,,,,,,"0.492",,,,,,,
"2","춘천","성인","일반","33","관리자","2등급","20240801","M","182.9","73.1","15.4","80.7","76","134","43.4","42.4",,,"11.5",,,,,,"21.9","54","42","11.4","229",,,,,,"59.4",,"41.2",,,,,,,,,,,,,,,,,
"1","사상","성인","일반","43","관리자","2등급","20240801","F","159.3","70","38.3","78","85","143","30.9","30.3",,,"17.6",,,,,,"27.6","35",,,"158",,,,,,"44.1",,,,,,,,"96","32.9",,,"0.290",,,,,,,
"1","KSPO송파","청소년","일반","18","관리자","참가","20240801","M","177.5","83.4","22.8","90","69","140","47.6","53.2","28",,"12","19.64","0.545","45.678","7","46.000","26.5",,,,,,,,,,"63.8",,,"100","129","148",,"43.5",,,,,,,,,,,,
"2","청주","성인","일반","54","관리자","참가","20240801","F","164.8","63.5","28.9","80.7","70","125","27.9","31.2",,,"5.8",,,,,,"23.4","25",,,"146",,,,,,"49.1",,,,,,,,"100","32.5",,,"0.297",,,,,,,
"3","청주","성인","일반","58","관리자","2등급","20240801","F","159.2","60.6","34.9","77","67","143","29.5","28.6",,,"19",,,,,,"23.9","15",,,"133",,,,,,"48.7",,,,,,,,"81","34.3",,,"0.256",,,,,,,
"1","목포","성인","출장","46","관리자","참가","20240801","M","172.4","94.3","24.1","98.1","86","138","57.8","59.9",,,"17.1",,,,,,"31.7","21","27",,"220",,,,,,"63.5",,"33.8",,,,,,,,,,"0.367",,,,,,,
"1","사상","성인","일반","55","관리자","참가","20240801","M","163.5","83.3","34.1","98","97","154","41.5","40.4",,,"8.1",,,,,,"31.2","37",,,"175",,,,,,"49.8",,,,,,,,"116","34.1",,,"0.316",,,,,,,
"4","동구(광주)","성인","일반","28","관리자","2등급","20240801","M","171.1","62.5","19.9","74","81","146","34.4","38",,,"18.1",,,,,,"21.3","56","46",,"238",,,,,,"60.8",,"44.4",,,,,,,,,,"0.307",,,,,,,
"1","천안","성인","일반","24","관리자","참가","20240801","M","179.6","60","14.3",,"74","118","35.8","34.7",,,"2",,,,,,"18.6","49",,,"189",,,,,,"59.7",,,,,,,,"104","49.9",,,"0.357",,,,,,,
"2","천안","성인","일반","24","관리자","참가","20240801","M","165.3","70.5","21.3",,"77","120","36","34.2",,,"4.7",,,,,,"25.8","62",,,"240",,,,,,"51.1",,,,,,,,"66","52.1",,,"0.308",,,,,,,
"10","동구(광주)","성인","일반","28","관리자","참가","20240801","M","177.3","86.8","26.6","87","67","119","47.3","42.3",,,"15.3",,,,,,"27.6","58","48",,"222",,,,,,"54.5",,"41.1",,,,,,,,,,"0.304",,,,,,,
"14","증평","성인","일반","22","관리자","2등급","20240801","M","173.4","59.4","13.6","71.9","78","138","42.8","47.2",,,"11.1",,,,,,"19.8","57","63",,"255",,,,,,"79.5",,"49.2",,,,,,,,,,"0.294",,,,,,,
"2","마포","어르신","일반","70","관리자","2등급","20240801","F","145.6","53.5","31.1","84","63","131","21.8","26.1",,,"13.5",,,,,,"25.2",,,,,"23",,"138","3.85","17.55","48.8",,,,,,,,,,,,,,,,,,,"26.1"
"4","마포","어르신","일반","69","관리자","1등급","20240801","M","159.5","55","22.4","73","82","178","33.6","33.9",,,"14.9",,,,,,"21.6",,,,,"35",,"160","3.85","15.60","61.6",,,,,,,,,,,,,,,,,,,"33.9"
"1","광산","성인","일반","29","관리자","2등급","20240801","M","178.9","77","19.1","77.5","88","144","44","47.9",,,"15.8",,,,,,"24.1","65","61","11.09","236",,,,,,"62.2",,"45.5",,,,,,,,,,,,,,,,,
"1","계룡","성인","일반","20","관리자","참가","20240801","M","173.5","70.9","19.5",,"47","111","42.5","41.8",,,"14.2",,,,,,"23.6","36",,,,,,,,,"59.9",,,,,,,,"106","47.7",,,"0.312","0.575",,,,,,
"1","서구(대전)","청소년","일반","15","관리자","2등급","20240801","F","162.5","62.4","28.2",,"72","117","8.8","31.7",,"32","19","20.81","0.526","51.842","9","52.256","23.6",,,,,,,,,,"50.8",,,"90","121","145",,"36.4",,,,,,,,,,,,
"1","서구(대전)","청소년","일반","15","관리자","3등급","20240801","F","167.1","64.4","30",,"67","101","23.8","24.2",,"32","18.5","21.62","0.497","52.327","9","52.741","23.1",,,,,,,,,,"37.6",,,"97","135","158",,"35.3",,,,,,,,,,,,
"2","포항","성인","일반","21","관리자","3등급","20240801","M","163.5","71","17.3",,"65","145","37.8","40.1",,,"19.2",,,,,,"26.6","74","66","9.76","214",,,,,,"56.5",,"48.5",,,,,,,,,,,,,,,,,
"6","중구(서울)","성인","일반","25","관리자","3등급","20240801","F","162.2","48.4","22.4","73.3","56","106","28","29.1",,,"19.6",,,,,,"18.4","21",,,,,,,,,"60.1",,,"77","101","121",,"43.2",,,,,"0.284","0.463",,,,,,
"1","중구(서울)","성인","일반","59","관리자","참가","20240801","M","160.7","65","23.6","87.8","61","106","29.6","29",,,"13.5",,,,,,"25.2","34",,,"194",,,,,,"45.5",,,"67","93","112","140","40.6",,,,,"0.399",,,,,,,
"5","제주","성인","일반","29","관리자","참가","20240801","M","176.1","80.6","24.6","90","92","137","44.1","44.9",,,"7.1",,,,,,"26.0","34",,,"197",,,,,,"55.7",,,,,,,,"119","41.6",,,"0.319",,,,,,,
"1","KSPO광주","성인","일반","38","관리자","참가","20240801","F","163.6","73.1","37.5","90.2","86","142","25.1","26.7",,,"10.3",,,,,,"27.3","25",,,,,,,,,"36.5",,,"74","98","119",,"34.9",,,,,"0.359",,,,,,,
"1","KSPO아산","성인","일반","19","관리자","2등급","20240801","F","156.6","50.4","26.1","70","54","118","28.5","30.3",,,"20.7",,,,,,"20.6","45","28","12.07","158",,,,,,"60.1",,"36.8",,,,,,,,,,,,,,,,,
"6","고양","성인","일반","54","관리자","3등급","20240801","M","167.3","62","19",,"67","119","43.4","45.6",,,"5.1",,,,,,"22.2","30","21",,"210",,,,,,"73.5",,"36.6",,,,,,,,,,"0.396",,,,,,,
"1","달서","성인","일반","30","관리자","참가","20240801","M","171.5","74.5","32.4","93.1","96","129","26.5","39.6",,,"-5.2",,,,,,"25.3","32",,,"174",,,,,,"53.2",,,,,,,,"126","41.4",,,"0.391",,,,,,,
"1","연제","성인","일반","53","관리자","참가","20240801","F","161","76.6","36.2","111","77","151","17.8","19.3",,,"-3.5",,,,,,"29.6","4",,,,,,,,,"25.2",,,,,,,,"145","23.6",,,"0.432","0.247",,,,,,
"1","서구(대전)","성인","일반","21","관리자","3등급","20240801","F","167.4","52.4","25.7",,"61","123","30","32.1",,,"11.1",,,,,,"18.7","40",,,"190",,,,,,"61.3",,,,,,,,"145","36.1",,,"0.262",,,,,,,
"4","부천","성인","일반","33","관리자","1등급","20240801","M","181.7","81.6","13.9",,"59","135","50.7","55.2",,,"18.2",,,,,,"24.7","59",,,"236",,,,,,"67.6",,,,,,,,"67","48.5",,,"0.344",,,,,,,
"2","KSPO대구","성인","일반","32","관리자","참가","20240801","M","178.4","78.3","26.4","87.3","81","141","46","49.9",,,"-8.4",,,,,,"24.6","34",,,,,,,,,"63.7",,,,,,,,"125","40.7",,,"0.336","0.531",,,,,,
"3","포천","성인","일반","21","관리자","참가","20240801","M","168.2","78.9","33.8","90","80","124","39.4","42.6",,,"-7",,,,,,"27.9","30","32","10.95","198",,,,,,"54.0",,"39.3",,,,,,,,,,,,,,,,,
"1","KSPO대구","성인","일반","29","관리자","3등급","20240801","F","163.5","57.6","31.9","72.5","79","126","27.7","33",,,"18.8",,,,,,"21.5","24",,,"149",,,,,,"57.3",,,,,,,,"143","33.2",,,"0.321",,,,,,,
"1","부천","성인","일반","23","관리자","참가","20240801","F","169.1","59.6","32.0",,"64","102","23.7","21.9",,,"7.4",,,,,,"20.8","33",,,"170",,,,,,"39.8",,,"88","147","161",,"37.9",,,,,"0.368",,,,,,,
"3","안산","성인","일반","25","관리자","1등급","20240801","F","165.9","52.5","24.7","70","67","135","29.9","30",,,"24.3",,,,,,"19.1","45",,,"178",,,,,,"57.1",,,"73","91","102",,"45.2",,,,,"0.400",,,,,,,
"1","안산","성인","일반","60","관리자","참가","20240801","M","171.6","78.7","31.1","89","66","138","40.9","42.8",,,"19.7",,,,,,"26.7","24",,,,,,,,,"54.4",,,"67","97","103","131","41.3",,,,,"0.414","0.424",,,,,,
"1","사상","성인","일반","61","관리자","참가","20240801","M","170.5","67","18.5","84.8","69","127","37.9","42.3",,,"20",,,,,,"23.0","13",,"13.57","164",,,,,,"63.1",,,,,,,,"92","40.3",,,,,,,,,,
"1","서초","성인","일반","26","관리자","참가","20240801","F","169.0","56.1","23.5","65.3","81","120","27.4","30",,,"18.8",,,,,,"19.6","16",,,"173",,,,,,"53.5",,,,,,,,"130","36.3",,,"0.368",,,,,,,
"1","서대문","성인","일반","30","관리자","참가","20240801","M","177.4","69.2","26.8",,"79","115","27.3","36.7",,,"12.1",,,,,,"22.0","25",,,"207",,,,,,"53.0",,,,,,,,"158","38.3",,,"0.313",,,,,,,
"3","계룡","성인","일반","24","관리자","참가","20240801","M","177.6","79.4","16.8",,"78","131","32.8","43.2",,,"3.9",,,,,,"25.2","48","45","10.42","208",,,,,,"54.4",,"41.8",,,,,,,,,,,,,,,,,
"1","사상","성인","일반","52","관리자","참가","20240801","F","162.7","58.7","31.8","69","84","132","19.9","20",,,"14.6",,,,,,"22.2","27",,"14.46","118",,,,,,"34.1",,,,,,,,"117","31.8",,,,,,,,,,
"137","서대문","성인","일반","21","관리자","참가","20240801","F","158.2","46.3","33.3",,"68","99","22.4","23.2",,,"17.3",,,,,,"18.5","0",,,,,,,,,"50.1",,,,,,,,"141","37.2",,,"0.369","0.423",,,,,,
"4","천안","성인","일반","29","관리자","1등급","20240801","F","167.1","50.4","26.1",,"85","127","23.5","25.5",,,"18.7",,,,,,"18.1","33",,,,,,,,,"50.6",,,,,,,,"132","36.7",,,"0.312","0.464",,,,,,
"1","광주","성인","일반","27","관리자","2등급","20240801","F","167.7","58.1","27",,"61","103","24.2","28.6",,,"17.3",,,,,,"20.7","29",,,"156",,,,,,"49.2",,,"94","113","139",,"38.1",,,,,"0.374",,,,,,,
"1","광주","성인","일반","19","관리자","참가","20240801","M","183.4","86","27.3",,"60","113","37.3","42.3",,,"30.6",,,,,,"25.6","31","46",,"189",,,,,,"49.2",,"41.4",,,,,,,,,,"0.371",,,,,,,
"1","서초","성인","일반","20","관리자","3등급","20240801","M","172.4","74.8","20.2","78.5","79","126","43.2","51.8",,,"22.6",,,,,,"25.2","44",,,,,,,,,"69.3",,,"94","119","141","177","42.7",,,,,"0.413","0.602",,,,,,
"2","천안","성인","일반","23","관리자","3등급","20240801","F","167.4","57.9","25.3",,"79","127","27.3","32.6",,,"13.4",,,,,,"20.7","28",,,"160",,,,,,"56.3",,,,,,,,"86","41.6",,,"0.398",,,,,,,
"2","창원마산회원","성인","일반","20","관리자","참가","20240801","M","183.1","92.8","21.4","97","82","131","46","59.9",,,"7.7",,,,,,"27.7","38","42","10.3","238",,,,,,"64.5",,"39.4",,,,,,,,,,,,,,,,,
"4","창원마산회원","성인","일반","20","관리자","참가","20240801","M","175.3","64.7","15","77","84","137","38.4","44.9",,,"12.4",,,,,,"21.1","47","38","10","247",,,,,,"69.4",,"42.7",,,,,,,,,,,,,,,,,
"1","수원","성인","일반","26","관리자","3등급","20240801","F","162","48.6","26.9","64","80","134","24.2","22.9",,,"14.8",,,,,,"18.5","23",,"12.6","162",,,,,,"49.8",,,,,,,,"127","37.8",,,,,,,,,,
"1","KSPO송파","성인","일반","28","관리자","참가","20240801","F","167.8","65.6","34.2","83.2","61","117","30.6","33.3",,,"4.8",,,,,,"23.3","21",,,"152",,,,,,"50.8",,,,,,,,"110","35.9",,,"0.380",,,,,,,
"9","KSPO송파","성인","일반","59","관리자","2등급","20240801","F","166.9","56.4","18.9","69.9","53","102","29.1","33.5",,,"18.4",,,,,,"20.2","27",,,"163",,,,,,"59.4",,,,,,,,"81","35.9",,,"0.376",,,,,,,
"2","화성","성인","일반","28","관리자","참가","20240801","F","161.3","49.4","25.6",,"81","118","26.1","27.3",,,"9.6",,,,,,"19.0","20",,,"157",,,,,,"55.3",,,,,,,,"124","37.5",,,"0.349",,,,,,,
"1","영주","성인","일반","28","관리자","참가","20240801","F","159.1","50.9","26.7",,"93","120","24.3","25.9",,,"17.4",,,,,,"20.1","36","16",,"167",,,,,,"50.9",,"32.8",,,,,,,,,,"0.390",,,,,,,
"1","세종","성인","일반","58","관리자","참가","20240801","F","161","55.9","31.9","72.1","63","116","22.9","26.9",,,"2.1",,,,,,"21.6","19",,,"116",,,,,,"48.1",,,,,,,,"92","34.2",,,"0.349",,,,,,,
"1","스포원(금정)","성인","일반","30","관리자","3등급","20240801","M","176.5","71","22.2",,"67","116","33","39.3",,,"8.4",,,,,,"22.8","35",,"11.3","202",,,,,,"55.4",,,,,,,,"112","44.6",,,,,,,,,,
"1","화성","청소년","일반","14","관리자","3등급","20240801","F","152.9","44","20.8",,"62","110","23.5","24.9","31",,"24.9","18.1","0.613","58.526","10","58.986","18.8",,"21",,,,,,,,"56.6",,"35.6",,,,,,,,,,,,,,,,,
"1","고양","성인","일반","61","관리자","참가","20240801","M","163.9","70.2","24.9",,"78","141","30.7","34",,,"11.1",,,,,,"26.1","15","16","12.88","178",,,,,,"48.4",,"33.7",,,,,,,,,,,,,,,,,
"1","스포원(금정)","성인","일반","31","관리자","3등급","20240801","M","175","77.6","22",,"88","151","53.9","52",,,"6.6",,,,,,"25.3","52",,,"177",,,,,,"69.5",,,"101","124","142","172","40.2",,,,,"0.410",,,,,,,
"1","오산","성인","일반","26","관리자","2등급","20240801","F","165.1","56.7","28.2","73.1","61","99","29.9","27.6",,,"27.6",,,,,,"20.8","30",,,,,,,,,"52.7",,,"94","115","129",,"40.4",,,,,"0.458","0.489",,,,,,
"1","오산","성인","일반","55","관리자","1등급","20240801","M","175.4","65.2","15.5","78.1","80","143","48.7","47.1",,,"23.6",,,,,,"21.2","37",,"12.09","190",,,,,,"74.7",,,"74","93","125",,"38.3",,,,,,,,,,,,
"1","영주","성인","일반","28","관리자","1등급","20240801","F","164.6","56.1","26.1",,"62","105","29.3","30.3",,,"29.8",,,,,,"20.7","33","29",,"169",,,,,,"54.0",,"36.0",,,,,,,,,,"0.406",,,,,,,
"3","서대문","성인","일반","25","관리자","참가","20240801","M","178.1","74.1","15.6",,"80","120","41.2","52.1",,,"16.6",,,,,,"23.4","50","28","11.6","235",,,,,,"70.3",,"38.5",,,,,,,,,,,,,,,,,
"2","수원","성인","일반","21","관리자","참가","20240801","M","170.1","65.9","22.9","76","77","136","42.5","47.5",,,"12.8",,,,,,"22.8","33","41","9.9","222",,,,,,"72.1",,"43.3",,,,,,,,,,,,,,,,,
"1","스포원(금정)","성인","일반","24","관리자","참가","20240801","F","162.5","59.6","30.2",,"75","109","28.5","29",,,"11.8",,,,,,"22.6","4",,,"152",,,,,,"48.7",,,"90","115","130",,"39.7",,,,,"0.382",,,,,,,
"1","수원","성인","일반","20","관리자","3등급","20240801","F","166.8","56","24.6","72","68","119","29.2","33.5",,,"21.7",,,,,,"20.1","28","29","11.8","173",,,,,,"59.8",,"36.4",,,,,,,,,,,,,,,,,
"2","스포원(금정)","성인","일반","24","관리자","참가","20240801","F","164.9","75.9","44.9",,"83","123","27.4","29",,,"5.3",,,,,,"27.9","20",,,"141",,,,,,"38.2",,,"89","139","168",,"31.0",,,,,"0.503",,,,,,,
"5","KSPO송파","성인","일반","22","관리자","참가","20240801","F","160.2","60.4","34.8","82.4","76","132","22.6","22.7",,,"9.2",,,,,,"23.5","27","11","14.43","168",,,,,,"37.6",,"30.0",,,,,,,,,,,,,,,,,
"4","KSPO송파","성인","일반","24","관리자","참가","20240801","F","161.5","80.7","48.1","97.9","97","134","26.2","29.2",,,"6.8",,,,,,"30.9","31","12","15.65","132",,,,,,"36.2",,"26.9",,,,,,,,,,,,,,,,,
"2","성남","성인","일반","42","관리자","2등급","20240801","F","167.1","66.6","34.9",,"78","126","29.9","34.9",,,"17.8",,,,,,"23.9","33",,,,,,,,,"52.4",,,,,,,,"104","33.7",,,"0.418","0.443",,,,,,
"3","성남","성인","일반","23","관리자","2등급","20240801","F","168.3","49.5","29.5",,"85","115","20","22.2",,,"17.2",,,,,,"17.5","39",,,,,,,,,"44.8",,,,,,,,"113","40.4",,,"0.377","0.452",,,,,,
